date,zone1,zone2,zone3
2013-06-13 08:00:00,0.000192,0.000020,0.000150
2013-06-13 09:00:00,0.000000,0.000000,0.000000
2013-06-13 10:00:00,0.000000,0.000000,0.000000
2013-06-13 11:00:00,0.000000,0.000000,0.000000
2013-06-13 12:00:00,0.000000,0.000000,0.000000
2013-06-13 13:00:00,0.000000,0.000000,0.000000
2013-06-13 14:00:00,0.000000,0.000000,0.000000
2013-06-13 15:00:00,0.000000,0.000000,0.000000
2013-06-13 16:00:00,0.000000,0.000000,0.000000
2013-06-13 17:00:00,0.000000,0.000000,0.000000
2013-06-13 18:00:00,0.000000,0.000000,0.000000
2013-06-13 19:00:00,0.000000,0.000000,0.000000
2013-06-13 20:00:00,0.000000,0.000000,0.000000
2013-06-13 21:00:00,0.000064,0.000000,0.000000
2013-06-13 22:00:00,0.032372,0.018117,0.014900
2013-06-13 23:00:00,0.099423,0.127874,0.069775
2013-06-14 00:00:00,0.443590,0.212976,0.078700
2013-06-14 01:00:00,0.288718,0.190891,0.155950
2013-06-14 02:00:00,0.296090,0.176417,0.169975
2013-06-14 03:00:00,0.250128,0.215789,0.188725
2013-06-14 04:00:00,0.389808,0.311073,0.241325
2013-06-14 05:00:00,0.177692,0.231478,0.216950
2013-06-14 06:00:00,0.111859,0.074980,0.098225
2013-06-14 07:00:00,0.017885,0.032874,0.030900
2013-06-14 08:00:00,0.000192,0.000000,0.000025
2013-06-14 09:00:00,0.000000,0.000000,0.000000
2013-06-14 10:00:00,0.000000,0.000000,0.000000
2013-06-14 11:00:00,0.000000,0.000000,0.000000
2013-06-14 12:00:00,0.000000,0.000000,0.000000
2013-06-14 13:00:00,0.000000,0.000000,0.000000
2013-06-14 14:00:00,0.000000,0.000000,0.000000
2013-06-14 15:00:00,0.000000,0.000000,0.000000
2013-06-14 16:00:00,0.000000,0.000000,0.000000
2013-06-14 17:00:00,0.000000,0.000000,0.000000
2013-06-14 18:00:00,0.000000,0.000000,0.000000
2013-06-14 19:00:00,0.000000,0.000000,0.000000
2013-06-14 20:00:00,0.000000,0.000000,0.000000
2013-06-14 21:00:00,0.000064,0.000000,0.000025
2013-06-14 22:00:00,0.014487,0.013563,0.021725
2013-06-14 23:00:00,0.050385,0.161235,0.336950
2013-06-15 00:00:00,0.577949,0.373016,0.418400
2013-06-15 01:00:00,0.695321,0.453704,0.639950
2013-06-15 02:00:00,0.691474,0.455729,0.530225
2013-06-15 03:00:00,0.572308,0.704372,0.638700
2013-06-15 04:00:00,0.625577,0.688806,0.284600
2013-06-15 05:00:00,0.363526,0.532895,0.194300
2013-06-15 06:00:00,0.094615,0.162368,0.133975
2013-06-15 07:00:00,0.015769,0.046073,0.040250
2013-06-15 08:00:00,0.000256,0.000121,0.000150
2013-06-15 09:00:00,0.000000,0.000000,0.000000
2013-06-15 10:00:00,0.000000,0.000000,0.000000
2013-06-15 11:00:00,0.000000,0.000000,0.000000
2013-06-15 12:00:00,0.000000,0.000000,0.000000
2013-06-15 13:00:00,0.000000,0.000000,0.000000
2013-06-15 14:00:00,0.000000,0.000000,0.000000
2013-06-15 15:00:00,0.000000,0.000000,0.000000
2013-06-15 16:00:00,0.000000,0.000000,0.000000
2013-06-15 17:00:00,0.000000,0.000000,0.000000
2013-06-15 18:00:00,0.000000,0.000000,0.000000
2013-06-15 19:00:00,0.000000,0.000000,0.000000
2013-06-15 20:00:00,0.000000,0.000000,0.000000
2013-06-15 21:00:00,0.000064,0.000020,0.000050
2013-06-15 22:00:00,0.014744,0.019170,0.093125
2013-06-15 23:00:00,0.089615,0.166417,0.423525
2013-06-16 00:00:00,0.579615,0.371822,0.619325
2013-06-16 01:00:00,0.662179,0.528887,0.687725
2013-06-16 02:00:00,0.719487,0.636700,0.644150
2013-06-16 03:00:00,0.636603,0.632267,0.556775
2013-06-16 04:00:00,0.526731,0.593036,0.469150
2013-06-16 05:00:00,0.404231,0.444595,0.164175
2013-06-16 06:00:00,0.170385,0.293077,0.154175
2013-06-16 07:00:00,0.019359,0.022874,0.016525
2013-06-16 08:00:00,0.000128,0.000020,0.000125
2013-06-16 09:00:00,0.000000,0.000000,0.000000
2013-06-16 10:00:00,0.000000,0.000000,0.000000
2013-06-16 11:00:00,0.000000,0.000000,0.000000
2013-06-16 12:00:00,0.000000,0.000000,0.000000
2013-06-16 13:00:00,0.000000,0.000000,0.000000
2013-06-16 14:00:00,0.000000,0.000000,0.000000
2013-06-16 15:00:00,0.000000,0.000000,0.000000
2013-06-16 16:00:00,0.000000,0.000000,0.000000
2013-06-16 17:00:00,0.000000,0.000000,0.000000
2013-06-16 18:00:00,0.000000,0.000000,0.000000
2013-06-16 19:00:00,0.000000,0.000000,0.000000
2013-06-16 20:00:00,0.000000,0.000000,0.000000
2013-06-16 21:00:00,0.000064,0.000020,0.000025
2013-06-16 22:00:00,0.037436,0.031842,0.044600
2013-06-16 23:00:00,0.097885,0.117409,0.188325
2013-06-17 00:00:00,0.447372,0.154271,0.141725
2013-06-17 01:00:00,0.195577,0.156781,0.217550
2013-06-17 02:00:00,0.472756,0.439312,0.386325
2013-06-17 03:00:00,0.557244,0.597227,0.490775
2013-06-17 04:00:00,0.356154,0.489798,0.347075
2013-06-17 05:00:00,0.330064,0.353623,0.273675
2013-06-17 06:00:00,0.179295,0.327449,0.077575
2013-06-17 07:00:00,0.015962,0.106903,0.017300
2013-06-17 08:00:00,0.000256,0.000061,0.000175
2013-06-17 09:00:00,0.000000,0.000000,0.000000
2013-06-17 10:00:00,0.000000,0.000000,0.000000
2013-06-17 11:00:00,0.000000,0.000000,0.000000
2013-06-17 12:00:00,0.000000,0.000000,0.000000
2013-06-17 13:00:00,0.000000,0.000000,0.000000
2013-06-17 14:00:00,0.000000,0.000000,0.000000
2013-06-17 15:00:00,0.000000,0.000000,0.000000
2013-06-17 16:00:00,0.000000,0.000000,0.000000
2013-06-17 17:00:00,0.000000,0.000000,0.000000
2013-06-17 18:00:00,0.000000,0.000000,0.000000
2013-06-17 19:00:00,0.000000,0.000000,0.000000
2013-06-17 20:00:00,0.000000,0.000000,0.000000
2013-06-17 21:00:00,0.000000,0.000020,0.000050
2013-06-17 22:00:00,0.006410,0.011680,0.015300
2013-06-17 23:00:00,0.058910,0.101498,0.349650
2013-06-18 00:00:00,0.238462,0.375972,0.604050
2013-06-18 01:00:00,0.359167,0.540769,0.707250
2013-06-18 02:00:00,0.701282,0.660607,0.721700
2013-06-18 03:00:00,0.620962,0.343462,0.563800
2013-06-18 04:00:00,0.288077,0.596781,0.482150
2013-06-18 05:00:00,0.058654,0.236660,0.325125
2013-06-18 06:00:00,0.123269,0.182915,0.109800
2013-06-18 07:00:00,0.002051,0.015506,0.030900
2013-06-18 08:00:00,0.000064,0.000040,0.000150
2013-06-18 09:00:00,0.000000,0.000000,0.000000
2013-06-18 10:00:00,0.000000,0.000000,0.000000
2013-06-18 11:00:00,0.000000,0.000000,0.000000
2013-06-18 12:00:00,0.000000,0.000000,0.000000
2013-06-18 13:00:00,0.000000,0.000000,0.000000
2013-06-18 14:00:00,0.000000,0.000000,0.000000
2013-06-18 15:00:00,0.000000,0.000000,0.000000
2013-06-18 16:00:00,0.000000,0.000000,0.000000
2013-06-18 17:00:00,0.000000,0.000000,0.000000
2013-06-18 18:00:00,0.000000,0.000000,0.000000
2013-06-18 19:00:00,0.000000,0.000000,0.000000
2013-06-18 20:00:00,0.000000,0.000000,0.000000
2013-06-18 21:00:00,0.000064,0.000020,0.000025
2013-06-18 22:00:00,0.020000,0.021883,0.019650
2013-06-18 23:00:00,0.059359,0.159028,0.279850
2013-06-19 00:00:00,0.611474,0.397024,0.583700
2013-06-19 01:00:00,0.722564,0.589271,0.557150
2013-06-19 02:00:00,0.674359,0.677976,0.666675
2013-06-19 03:00:00,0.647949,0.731093,0.696650
2013-06-19 04:00:00,0.530449,0.721498,0.543675
2013-06-19 05:00:00,0.393077,0.641883,0.385000
2013-06-19 06:00:00,0.142051,0.241700,0.182325
2013-06-19 07:00:00,0.022628,0.110567,0.038825
2013-06-19 08:00:00,0.000256,0.000040,0.000175
2013-06-19 09:00:00,0.000000,0.000000,0.000000
2013-06-19 10:00:00,0.000000,0.000000,0.000000
2013-06-19 11:00:00,0.000000,0.000000,0.000000
2013-06-19 12:00:00,0.000000,0.000000,0.000000
2013-06-19 13:00:00,0.000000,0.000000,0.000000
2013-06-19 14:00:00,0.000000,0.000000,0.000000
2013-06-19 15:00:00,0.000000,0.000000,0.000000
2013-06-19 16:00:00,0.000000,0.000000,0.000000
2013-06-19 17:00:00,0.000000,0.000000,0.000000
2013-06-19 18:00:00,0.000000,0.000000,0.000000
2013-06-19 19:00:00,0.000000,0.000000,0.000000
2013-06-19 20:00:00,0.000000,0.000000,0.000000
2013-06-19 21:00:00,0.000064,0.000020,0.000025
2013-06-19 22:00:00,0.025705,0.018522,0.030625
2013-06-19 23:00:00,0.078718,0.159271,0.240450
2013-06-20 00:00:00,0.470128,0.326619,0.626250
2013-06-20 01:00:00,0.662051,0.533826,0.676125
2013-06-20 02:00:00,0.646218,0.613300,0.723400
2013-06-20 03:00:00,0.645833,0.516154,0.703325
2013-06-20 04:00:00,0.564038,0.553563,0.437025
2013-06-20 05:00:00,0.287564,0.406599,0.298350
2013-06-20 06:00:00,0.180641,0.396802,0.201625
2013-06-20 07:00:00,0.034359,0.079757,0.033925
2013-06-20 08:00:00,0.000192,0.000040,0.000125
2013-06-20 09:00:00,0.000000,0.000000,0.000000
2013-06-20 10:00:00,0.000000,0.000000,0.000000
2013-06-20 11:00:00,0.000000,0.000000,0.000000
2013-06-20 12:00:00,0.000000,0.000000,0.000000
2013-06-20 13:00:00,0.000000,0.000000,0.000000
2013-06-20 14:00:00,0.000000,0.000000,0.000000
2013-06-20 15:00:00,0.000000,0.000000,0.000000
2013-06-20 16:00:00,0.000000,0.000000,0.000000
2013-06-20 17:00:00,0.000000,0.000000,0.000000
2013-06-20 18:00:00,0.000000,0.000000,0.000000
2013-06-20 19:00:00,0.000000,0.000000,0.000000
2013-06-20 20:00:00,0.000000,0.000000,0.000000
2013-06-20 21:00:00,0.000064,0.000020,0.000025
2013-06-20 22:00:00,0.036026,0.016822,0.066250
2013-06-20 23:00:00,0.134615,0.118117,0.127275
2013-06-21 00:00:00,0.475705,0.268603,0.434850
2013-06-21 01:00:00,0.631667,0.405182,0.650000
2013-06-21 02:00:00,0.677179,0.642206,0.680350
2013-06-21 03:00:00,0.652308,0.691721,0.652600
2013-06-21 04:00:00,0.536987,0.674393,0.559500
2013-06-21 05:00:00,0.380256,0.599332,0.407275
2013-06-21 06:00:00,0.173526,0.442652,0.258125
2013-06-21 07:00:00,0.021154,0.112206,0.035900
2013-06-21 08:00:00,0.000256,0.000101,0.000175
2013-06-21 09:00:00,0.000000,0.000000,0.000000
2013-06-21 10:00:00,0.000000,0.000000,0.000000
2013-06-21 11:00:00,0.000000,0.000000,0.000000
2013-06-21 12:00:00,0.000000,0.000000,0.000000
2013-06-21 13:00:00,0.000000,0.000000,0.000000
2013-06-21 14:00:00,0.000000,0.000000,0.000000
2013-06-21 15:00:00,0.000000,0.000000,0.000000
2013-06-21 16:00:00,0.000000,0.000000,0.000000
2013-06-21 17:00:00,0.000000,0.000000,0.000000
2013-06-21 18:00:00,0.000000,0.000000,0.000000
2013-06-21 19:00:00,0.000000,0.000000,0.000000
2013-06-21 20:00:00,0.000000,0.000000,0.000000
2013-06-21 21:00:00,0.000064,0.000020,0.000025
2013-06-21 22:00:00,0.014551,0.013785,0.088575
2013-06-21 23:00:00,0.050000,0.151113,0.429400
2013-06-22 00:00:00,0.588974,0.380688,0.556050
2013-06-22 01:00:00,0.688333,0.559453,0.700975
2013-06-22 02:00:00,0.708974,0.665749,0.738800
2013-06-22 03:00:00,0.505513,0.600162,0.511125
2013-06-22 04:00:00,0.199167,0.228765,0.336150
2013-06-22 05:00:00,0.264936,0.407834,0.251525
2013-06-22 06:00:00,0.089423,0.159190,0.086825
2013-06-22 07:00:00,0.030321,0.041619,0.013450
2013-06-22 08:00:00,0.000256,0.000061,0.000150
2013-06-22 09:00:00,0.000000,0.000000,0.000000
2013-06-22 10:00:00,0.000000,0.000000,0.000000
2013-06-22 11:00:00,0.000000,0.000000,0.000000
2013-06-22 12:00:00,0.000000,0.000000,0.000000
2013-06-22 13:00:00,0.000000,0.000000,0.000000
2013-06-22 14:00:00,0.000000,0.000000,0.000000
2013-06-22 15:00:00,0.000000,0.000000,0.000000
2013-06-22 16:00:00,0.000000,0.000000,0.000000
2013-06-22 17:00:00,0.000000,0.000000,0.000000
2013-06-22 18:00:00,0.000000,0.000000,0.000000
2013-06-22 19:00:00,0.000000,0.000000,0.000000
2013-06-22 20:00:00,0.000000,0.000000,0.000000
2013-06-22 21:00:00,0.000064,0.000020,0.000025
2013-06-22 22:00:00,0.015769,0.013623,0.045650
2013-06-22 23:00:00,0.077628,0.135364,0.381575
2013-06-23 00:00:00,0.303013,0.347611,0.557025
2013-06-23 01:00:00,0.373526,0.451640,0.516000
2013-06-23 02:00:00,0.701410,0.585567,0.289800
2013-06-23 03:00:00,0.375192,0.398866,0.338300
2013-06-23 04:00:00,0.223590,0.310040,0.216075
2013-06-23 05:00:00,0.146218,0.162146,0.173825
2013-06-23 06:00:00,0.092115,0.213239,0.096325
2013-06-23 07:00:00,0.016346,0.041660,0.035325
2013-06-23 08:00:00,0.000449,0.000425,0.000400
2013-06-23 09:00:00,0.000000,0.000000,0.000000
2013-06-23 10:00:00,0.000000,0.000000,0.000000
2013-06-23 11:00:00,0.000000,0.000000,0.000000
2013-06-23 12:00:00,0.000000,0.000000,0.000000
2013-06-23 13:00:00,0.000000,0.000000,0.000000
2013-06-23 14:00:00,0.000000,0.000000,0.000000
2013-06-23 15:00:00,0.000000,0.000000,0.000000
2013-06-23 16:00:00,0.000000,0.000000,0.000000
2013-06-23 17:00:00,0.000000,0.000000,0.000000
2013-06-23 18:00:00,0.000000,0.000000,0.000000
2013-06-23 19:00:00,0.000000,0.000000,0.000000
2013-06-23 20:00:00,0.000000,0.000000,0.000000
2013-06-23 21:00:00,0.000000,0.000000,0.000000
2013-06-23 22:00:00,0.001538,0.002389,0.002525
2013-06-23 23:00:00,0.021282,0.015486,0.014175
2013-06-24 00:00:00,0.043333,0.041457,0.037325
2013-06-24 01:00:00,0.047179,0.050769,0.048425
2013-06-24 02:00:00,0.059744,0.067773,0.070200
2013-06-24 03:00:00,0.083654,0.086883,0.082475
2013-06-24 04:00:00,0.053397,0.049130,0.052700
2013-06-24 05:00:00,0.031474,0.036903,0.034875
2013-06-24 06:00:00,0.008397,0.008745,0.013350
2013-06-24 07:00:00,0.002308,0.003016,0.003825
2013-06-24 08:00:00,0.000000,0.000000,0.000025
2013-06-24 09:00:00,0.000000,0.000000,0.000000
2013-06-24 10:00:00,0.000000,0.000000,0.000000
2013-06-24 11:00:00,0.000000,0.000000,0.000000
2013-06-24 12:00:00,0.000000,0.000000,0.000000
2013-06-24 13:00:00,0.000000,0.000000,0.000000
2013-06-24 14:00:00,0.000000,0.000000,0.000000
2013-06-24 15:00:00,0.000000,0.000000,0.000000
2013-06-24 16:00:00,0.000000,0.000000,0.000000
2013-06-24 17:00:00,0.000000,0.000000,0.000000
2013-06-24 18:00:00,0.000000,0.000000,0.000000
2013-06-24 19:00:00,0.000000,0.000000,0.000000
2013-06-24 20:00:00,0.000000,0.000000,0.000000
2013-06-24 21:00:00,0.000000,0.000000,0.000000
2013-06-24 22:00:00,0.001410,0.002591,0.003550
2013-06-24 23:00:00,0.023269,0.049615,0.031500
2013-06-25 00:00:00,0.043654,0.197652,0.077875
2013-06-25 01:00:00,0.142756,0.401255,0.348150
2013-06-25 02:00:00,0.279295,0.570729,0.691825
2013-06-25 03:00:00,0.360513,0.549291,0.339500
2013-06-25 04:00:00,0.208590,0.664676,0.436225
2013-06-25 05:00:00,0.161218,0.494130,0.390200
2013-06-25 06:00:00,0.080577,0.269089,0.155900
2013-06-25 07:00:00,0.024615,0.100749,0.051575
2013-06-25 08:00:00,0.000449,0.000688,0.000350
2013-06-25 09:00:00,0.000000,0.000000,0.000000
2013-06-25 10:00:00,0.000000,0.000000,0.000000
2013-06-25 11:00:00,0.000000,0.000000,0.000000
2013-06-25 12:00:00,0.000000,0.000000,0.000000
2013-06-25 13:00:00,0.000000,0.000000,0.000000
2013-06-25 14:00:00,0.000000,0.000000,0.000000
2013-06-25 15:00:00,0.000000,0.000000,0.000000
2013-06-25 16:00:00,0.000000,0.000000,0.000000
2013-06-25 17:00:00,0.000000,0.000000,0.000000
2013-06-25 18:00:00,0.000000,0.000000,0.000000
2013-06-25 19:00:00,0.000000,0.000000,0.000000
2013-06-25 20:00:00,0.000000,0.000000,0.000000
2013-06-25 21:00:00,0.000000,0.000000,0.000025
2013-06-25 22:00:00,0.016603,0.012449,0.074700
2013-06-25 23:00:00,0.049231,0.150445,0.414875
2013-06-26 00:00:00,0.578526,0.367206,0.608675
2013-06-26 01:00:00,0.691026,0.540870,0.692950
2013-06-26 02:00:00,0.641026,0.655425,0.729925
2013-06-26 03:00:00,0.664359,0.705810,0.687250
2013-06-26 04:00:00,0.520192,0.695344,0.398925
2013-06-26 05:00:00,0.374551,0.572227,0.281650
2013-06-26 06:00:00,0.177179,0.307854,0.164325
2013-06-26 07:00:00,0.034231,0.028239,0.012600
2013-06-26 08:00:00,0.000385,0.000020,0.000200
2013-06-26 09:00:00,0.000000,0.000000,0.000000
2013-06-26 10:00:00,0.000000,0.000000,0.000000
2013-06-26 11:00:00,0.000000,0.000000,0.000000
2013-06-26 12:00:00,0.000000,0.000000,0.000000
2013-06-26 13:00:00,0.000000,0.000000,0.000000
2013-06-26 14:00:00,0.000000,0.000000,0.000000
2013-06-26 15:00:00,0.000000,0.000000,0.000000
2013-06-26 16:00:00,0.000000,0.000000,0.000000
2013-06-26 17:00:00,0.000000,0.000000,0.000000
2013-06-26 18:00:00,0.000000,0.000000,0.000000
2013-06-26 19:00:00,0.000000,0.000000,0.000000
2013-06-26 20:00:00,0.000000,0.000000,0.000000
2013-06-26 21:00:00,0.000064,0.000000,0.000025
2013-06-26 22:00:00,0.014103,0.013036,0.054200
2013-06-26 23:00:00,0.114936,0.101721,0.203550
2013-06-27 00:00:00,0.359808,0.215668,0.290850
2013-06-27 01:00:00,0.574103,0.471478,0.457750
2013-06-27 02:00:00,0.365192,0.413806,0.518625
2013-06-27 03:00:00,0.238333,0.299960,0.215850
2013-06-27 04:00:00,0.111731,0.239656,0.271750
2013-06-27 05:00:00,0.100577,0.104211,0.132950
2013-06-27 06:00:00,0.067885,0.068360,0.083600
2013-06-27 07:00:00,0.013141,0.013522,0.022250
2013-06-27 08:00:00,0.000064,0.000000,0.000100
2013-06-27 09:00:00,0.000000,0.000000,0.000000
2013-06-27 10:00:00,0.000000,0.000000,0.000000
2013-06-27 11:00:00,0.000000,0.000000,0.000000
2013-06-27 12:00:00,0.000000,0.000000,0.000000
2013-06-27 13:00:00,0.000000,0.000000,0.000000
2013-06-27 14:00:00,0.000000,0.000000,0.000000
2013-06-27 15:00:00,0.000000,0.000000,0.000000
2013-06-27 16:00:00,0.000000,0.000000,0.000000
2013-06-27 17:00:00,0.000000,0.000000,0.000000
2013-06-27 18:00:00,0.000000,0.000000,0.000000
2013-06-27 19:00:00,0.000000,0.000000,0.000000
2013-06-27 20:00:00,0.000000,0.000000,0.000000
2013-06-27 21:00:00,0.000000,0.000000,0.000025
2013-06-27 22:00:00,0.012051,0.022389,0.042775
2013-06-27 23:00:00,0.066474,0.138198,0.263150
2013-06-28 00:00:00,0.152628,0.245223,0.198525
2013-06-28 01:00:00,0.176346,0.194615,0.284450
2013-06-28 02:00:00,0.403654,0.261032,0.553475
2013-06-28 03:00:00,0.442949,0.526822,0.325175
2013-06-28 04:00:00,0.201026,0.396903,0.267350
2013-06-28 05:00:00,0.108269,0.197470,0.227975
2013-06-28 06:00:00,0.068205,0.091660,0.074025
2013-06-28 07:00:00,0.012564,0.024696,0.022575
2013-06-28 08:00:00,0.000064,0.000020,0.000125
2013-06-28 09:00:00,0.000000,0.000000,0.000000
2013-06-28 10:00:00,0.000000,0.000000,0.000000
2013-06-28 11:00:00,0.000000,0.000000,0.000000
2013-06-28 12:00:00,0.000000,0.000000,0.000000
2013-06-28 13:00:00,0.000000,0.000000,0.000000
2013-06-28 14:00:00,0.000000,0.000000,0.000000
2013-06-28 15:00:00,0.000000,0.000000,0.000000
2013-06-28 16:00:00,0.000000,0.000000,0.000000
2013-06-28 17:00:00,0.000000,0.000000,0.000000
2013-06-28 18:00:00,0.000000,0.000000,0.000000
2013-06-28 19:00:00,0.000000,0.000000,0.000000
2013-06-28 20:00:00,0.000000,0.000000,0.000000
2013-06-28 21:00:00,0.000000,0.000000,0.000000
2013-06-28 22:00:00,0.005705,0.005547,0.008325
2013-06-28 23:00:00,0.036923,0.039109,0.053525
2013-06-29 00:00:00,0.109231,0.102308,0.122525
2013-06-29 01:00:00,0.195833,0.254028,0.208950
2013-06-29 02:00:00,0.206795,0.204777,0.223450
2013-06-29 03:00:00,0.135641,0.219960,0.254350
2013-06-29 04:00:00,0.174615,0.212389,0.339925
2013-06-29 05:00:00,0.142564,0.242591,0.197000
2013-06-29 06:00:00,0.069038,0.047895,0.053850
2013-06-29 07:00:00,0.010769,0.022713,0.014175
2013-06-29 08:00:00,0.000064,0.000020,0.000100
2013-06-29 09:00:00,0.000000,0.000000,0.000000
2013-06-29 10:00:00,0.000000,0.000000,0.000000
2013-06-29 11:00:00,0.000000,0.000000,0.000000
2013-06-29 12:00:00,0.000000,0.000000,0.000000
2013-06-29 13:00:00,0.000000,0.000000,0.000000
2013-06-29 14:00:00,0.000000,0.000000,0.000000
2013-06-29 15:00:00,0.000000,0.000000,0.000000
2013-06-29 16:00:00,0.000000,0.000000,0.000000
2013-06-29 17:00:00,0.000000,0.000000,0.000000
2013-06-29 18:00:00,0.000000,0.000000,0.000000
2013-06-29 19:00:00,0.000000,0.000000,0.000000
2013-06-29 20:00:00,0.000000,0.000000,0.000000
2013-06-29 21:00:00,0.000064,0.000000,0.000025
2013-06-29 22:00:00,0.075192,0.012713,0.066150
2013-06-29 23:00:00,0.275705,0.151700,0.415750
2013-06-30 00:00:00,0.568590,0.363846,0.585325
2013-06-30 01:00:00,0.664103,0.524413,0.669000
2013-06-30 02:00:00,0.695833,0.627429,0.705450
2013-06-30 03:00:00,0.614808,0.679150,0.678550
2013-06-30 04:00:00,0.537500,0.664696,0.584025
2013-06-30 05:00:00,0.379744,0.594534,0.428650
2013-06-30 06:00:00,0.177821,0.446883,0.222825
2013-06-30 07:00:00,0.023654,0.129089,0.038150
2013-06-30 08:00:00,0.000385,0.000162,0.000225
2013-06-30 09:00:00,0.000000,0.000000,0.000000
2013-06-30 10:00:00,0.000000,0.000000,0.000000
2013-06-30 11:00:00,0.000000,0.000000,0.000000
2013-06-30 12:00:00,0.000000,0.000000,0.000000
2013-06-30 13:00:00,0.000000,0.000000,0.000000
2013-06-30 14:00:00,0.000000,0.000000,0.000000
2013-06-30 15:00:00,0.000000,0.000000,0.000000
2013-06-30 16:00:00,0.000000,0.000000,0.000000
2013-06-30 17:00:00,0.000000,0.000000,0.000000
2013-06-30 18:00:00,0.000000,0.000000,0.000000
2013-06-30 19:00:00,0.000000,0.000000,0.000000
2013-06-30 20:00:00,0.000000,0.000000,0.000000
2013-06-30 21:00:00,0.000000,0.000000,0.000025
2013-06-30 22:00:00,0.003077,0.009636,0.087925
2013-06-30 23:00:00,0.031731,0.055385,0.423100
2013-07-01 00:00:00,0.077372,0.126761,0.589975
2013-07-01 01:00:00,0.123846,0.176113,0.685000
2013-07-01 02:00:00,0.194103,0.237328,0.708450
2013-07-01 03:00:00,0.511474,0.423158,0.677325
2013-07-01 04:00:00,0.525128,0.166883,0.589625
2013-07-01 05:00:00,0.348846,0.408765,0.438675
2013-07-01 06:00:00,0.183333,0.459271,0.231075
2013-07-01 07:00:00,0.025064,0.134049,0.040350
2013-07-01 08:00:00,0.000385,0.000344,0.000225
2013-07-01 09:00:00,0.000000,0.000000,0.000000
2013-07-01 10:00:00,0.000000,0.000000,0.000000
2013-07-01 11:00:00,0.000000,0.000000,0.000000
2013-07-01 12:00:00,0.000000,0.000000,0.000000
2013-07-01 13:00:00,0.000000,0.000000,0.000000
2013-07-01 14:00:00,0.000000,0.000000,0.000000
2013-07-01 15:00:00,0.000000,0.000000,0.000000
2013-07-01 16:00:00,0.000000,0.000000,0.000000
2013-07-01 17:00:00,0.000000,0.000000,0.000000
2013-07-01 18:00:00,0.000000,0.000000,0.000000
2013-07-01 19:00:00,0.000000,0.000000,0.000000
2013-07-01 20:00:00,0.000000,0.000000,0.000000
2013-07-01 21:00:00,0.000000,0.000020,0.000050
2013-07-01 22:00:00,0.004936,0.010506,0.088725
2013-07-01 23:00:00,0.026474,0.057126,0.411325
2013-07-02 00:00:00,0.053654,0.108644,0.581400
2013-07-02 01:00:00,0.088333,0.186215,0.653225
2013-07-02 02:00:00,0.104936,0.213704,0.711100
2013-07-02 03:00:00,0.153974,0.199939,0.682350
2013-07-02 04:00:00,0.143974,0.214595,0.594050
2013-07-02 05:00:00,0.099679,0.131883,0.441600
2013-07-02 06:00:00,0.071795,0.061781,0.236200
2013-07-02 07:00:00,0.020962,0.012854,0.055650
2013-07-02 08:00:00,0.000449,0.000121,0.000250
2013-07-02 09:00:00,0.000000,0.000000,0.000000
2013-07-02 10:00:00,0.000000,0.000000,0.000000
2013-07-02 11:00:00,0.000000,0.000000,0.000000
2013-07-02 12:00:00,0.000000,0.000000,0.000000
2013-07-02 13:00:00,0.000000,0.000000,0.000000
2013-07-02 14:00:00,0.000000,0.000000,0.000000
2013-07-02 15:00:00,0.000000,0.000000,0.000000
2013-07-02 16:00:00,0.000000,0.000000,0.000000
2013-07-02 17:00:00,0.000000,0.000000,0.000000
2013-07-02 18:00:00,0.000000,0.000000,0.000000
2013-07-02 19:00:00,0.000000,0.000000,0.000000
2013-07-02 20:00:00,0.000000,0.000000,0.000000
2013-07-02 21:00:00,0.000000,0.000020,0.000075
2013-07-02 22:00:00,0.004295,0.006781,0.094250
2013-07-02 23:00:00,0.035449,0.053360,0.442075
2013-07-03 00:00:00,0.104808,0.129413,0.608675
2013-07-03 01:00:00,0.167949,0.245223,0.698850
2013-07-03 02:00:00,0.247564,0.620324,0.728275
2013-07-03 03:00:00,0.433013,0.467105,0.704525
2013-07-03 04:00:00,0.578141,0.477368,0.612075
2013-07-03 05:00:00,0.401923,0.646134,0.454450
2013-07-03 06:00:00,0.188974,0.474980,0.240550
2013-07-03 07:00:00,0.026538,0.141032,0.043175
2013-07-03 08:00:00,0.000513,0.000385,0.000325
2013-07-03 09:00:00,0.000000,0.000000,0.000000
2013-07-03 10:00:00,0.000000,0.000000,0.000000
2013-07-03 11:00:00,0.000000,0.000000,0.000000
2013-07-03 12:00:00,0.000000,0.000000,0.000000
2013-07-03 13:00:00,0.000000,0.000000,0.000000
2013-07-03 14:00:00,0.000000,0.000000,0.000000
2013-07-03 15:00:00,0.000000,0.000000,0.000000
2013-07-03 16:00:00,0.000000,0.000000,0.000000
2013-07-03 17:00:00,0.000000,0.000000,0.000000
2013-07-03 18:00:00,0.000000,0.000000,0.000000
2013-07-03 19:00:00,0.000000,0.000000,0.000000
2013-07-03 20:00:00,0.000000,0.000000,0.000000
2013-07-03 21:00:00,0.000064,0.000020,0.000025
2013-07-03 22:00:00,0.013846,0.015931,0.072100
2013-07-03 23:00:00,0.089744,0.094514,0.434100
2013-07-04 00:00:00,0.567692,0.299960,0.622125
2013-07-04 01:00:00,0.706090,0.223725,0.733550
2013-07-04 02:00:00,0.694295,0.558866,0.757000
